Date,Open,High,Low,Close,Adj Close,Volume
2018-02-02,10.080000,10.080000,10.000000,10.040000,10.040000,68300
2018-02-05,10.050000,10.050000,10.000000,10.000000,10.000000,215600
2018-02-06,9.970000,10.010000,9.970000,9.990000,9.990000,152200
2018-02-07,9.990000,10.047000,9.970000,10.000000,10.000000,173000
2018-02-08,9.980000,10.020000,9.980000,10.000000,10.000000,73800
2018-02-09,10.040000,10.040000,9.950000,9.960000,9.960000,115900
2018-02-12,10.020000,10.040000,9.960000,9.980000,9.980000,49200
2018-02-13,9.990000,10.010000,9.980000,10.000000,10.000000,57200
2018-02-14,10.000000,10.000000,9.975000,9.980000,9.980000,47100
2018-02-15,10.010000,10.050000,9.980000,9.980000,9.980000,33200
2018-02-16,9.990000,10.000000,9.978000,10.000000,10.000000,19400
2018-02-20,10.000000,10.030000,10.000000,10.010000,10.010000,113600
2018-02-21,10.030000,10.030000,9.960000,10.000000,10.000000,54800
2018-02-22,10.020000,10.110000,10.010000,10.020000,10.020000,79700
2018-02-23,10.020000,10.030000,10.000000,10.020000,10.020000,89800
2018-02-26,10.050000,10.100000,10.012000,10.030000,10.030000,94800
2018-02-27,10.060000,10.070000,10.020000,10.020000,10.020000,18300
2018-02-28,10.060000,10.060000,10.010000,10.050000,10.050000,51500
2018-03-01,10.050000,10.060000,10.020000,10.060000,10.060000,23200
2018-03-02,10.030000,10.060000,10.030000,10.050000,10.050000,39200
2018-03-05,10.060000,10.060000,10.020000,10.040000,10.040000,31900
2018-03-06,10.030000,10.050000,10.000000,10.030000,10.030000,80000
2018-03-07,10.020000,10.050000,10.000000,10.040000,10.040000,84200
2018-03-08,10.040000,10.040000,9.990000,10.030000,10.030000,48600
2018-03-09,10.020000,10.040000,10.020000,10.030000,10.030000,38500
2018-03-12,10.030000,10.140000,9.990000,10.010000,10.010000,338400
2018-03-13,10.040000,10.050000,9.995000,10.000000,10.000000,34800
2018-03-14,10.040000,10.040000,9.990000,10.030000,10.030000,445400
2018-03-15,10.020000,10.040000,10.000000,10.040000,10.040000,19900
2018-03-16,10.050000,10.060000,10.020000,10.040000,10.040000,39300
2018-03-19,10.050000,10.090000,9.990000,10.010000,10.010000,83600
2018-03-20,10.010000,10.050000,10.010000,10.050000,10.050000,36100
2018-03-21,10.050000,10.060000,10.020000,10.060000,10.060000,38600
2018-03-22,10.050000,10.060000,10.024000,10.050000,10.050000,84400
2018-03-23,10.060000,10.067000,10.020000,10.060000,10.060000,234800
2018-03-26,10.010000,10.080000,10.010000,10.080000,10.080000,104500
2018-03-27,10.100000,10.100000,10.045000,10.070000,10.070000,44200
2018-03-28,10.070000,10.080000,10.025000,10.050000,10.050000,38600
2018-03-29,10.050000,10.060000,10.025000,10.030000,10.030000,46300
2018-04-02,10.030000,10.060000,10.010000,10.030000,10.030000,75300
2018-04-03,10.000000,10.050000,9.999000,10.030000,10.030000,227700
2018-04-04,10.050000,10.070000,10.030000,10.040000,10.040000,114600
2018-04-05,10.050000,10.070000,10.040000,10.070000,10.070000,187300
2018-04-06,10.030000,10.066000,10.030000,10.060000,10.060000,13200
2018-04-09,10.041000,10.080000,10.040000,10.040000,10.040000,11000
2018-04-10,10.060000,10.080000,10.040000,10.050000,10.050000,35600
2018-04-11,10.040000,10.060000,10.040000,10.050000,10.050000,17300
2018-04-12,10.040000,10.050000,10.030000,10.040000,10.040000,18800
2018-04-13,10.050000,10.070000,10.030000,10.050000,10.050000,154300
2018-04-16,10.020000,10.080000,10.020000,10.040000,10.040000,952800
2018-04-17,10.060000,10.068000,10.020000,10.050000,10.050000,148200
2018-04-18,10.040000,10.050000,10.030000,10.040000,10.040000,19200
2018-04-19,10.030000,10.040000,10.010000,10.040000,10.040000,33300
2018-04-20,10.020000,10.050000,10.020000,10.040000,10.040000,90700
2018-04-23,10.040000,10.040000,10.010000,10.020000,10.020000,1087800
2018-04-24,10.030000,10.040000,10.010000,10.040000,10.040000,298200
2018-04-25,10.020000,10.050000,10.000000,10.035000,10.035000,602200
2018-04-26,10.040000,10.050000,10.020000,10.050000,10.050000,215300
2018-04-27,10.030000,10.080000,10.030000,10.080000,10.080000,41300
2018-04-30,10.170000,10.170000,10.030000,10.060000,10.060000,84600
2018-05-01,10.040000,10.070000,10.020000,10.030000,10.030000,37700
2018-05-02,10.080000,10.080000,10.010000,10.010000,10.010000,909700
2018-05-03,10.030000,10.040000,10.010000,10.030000,10.030000,42800
2018-05-04,10.040000,10.049000,10.020000,10.020000,10.020000,46300
2018-05-07,10.060000,10.090000,10.030000,10.050000,10.050000,36100
2018-05-08,10.040000,10.050000,10.020000,10.030000,10.030000,15500
2018-05-09,10.050000,10.050000,10.020000,10.020000,10.020000,40000
2018-05-10,10.050000,10.050000,10.020000,10.020000,10.020000,35300
2018-05-11,10.030000,10.051000,10.030000,10.030000,10.030000,16000
2018-05-14,10.080000,10.085000,10.020000,10.020000,10.020000,35800
2018-05-15,10.100000,10.100000,10.000000,10.020000,10.020000,31400
2018-05-16,10.040000,10.040000,10.000000,10.030000,10.030000,428700
2018-05-17,10.040000,10.040000,10.000000,10.000000,10.000000,9700
2018-05-18,10.010000,10.055000,10.010000,10.010000,10.010000,47100
2018-05-21,10.050000,10.050000,10.010000,10.030000,10.030000,334100
2018-05-22,10.050000,10.050000,10.010000,10.010000,10.010000,35000
2018-05-23,10.040000,10.040000,9.990000,10.000000,10.000000,463600
2018-05-24,10.000000,10.030000,10.000000,10.000000,10.000000,17200
2018-05-25,10.000000,10.081000,10.000000,10.080000,10.080000,79600
2018-05-29,10.090000,10.090000,10.040000,10.060000,10.060000,16500
2018-05-30,10.065000,10.065000,10.020000,10.050000,10.050000,4600
2018-05-31,10.060000,10.070000,10.040000,10.040000,10.040000,10500
2018-06-01,10.110000,10.110000,10.063000,10.090000,10.090000,19100
2018-06-04,10.070000,10.120000,10.040000,10.080000,10.080000,9600
2018-06-05,10.090000,10.130000,10.060000,10.070000,10.070000,33000
2018-06-06,10.050000,10.150000,10.050000,10.120000,10.120000,30000
2018-06-07,10.090000,10.100000,10.075000,10.090000,10.090000,10000
2018-06-08,10.100000,10.100000,10.060000,10.060000,10.060000,16100
2018-06-11,10.070000,10.140000,10.040000,10.050000,10.050000,58100
2018-06-12,10.053000,10.090000,10.035000,10.040000,10.040000,23400
2018-06-13,10.080000,10.080000,10.040000,10.040000,10.040000,7300
2018-06-14,10.070000,10.070000,10.040000,10.060000,10.060000,9600
2018-06-15,10.040000,10.070000,10.030000,10.040000,10.040000,68800
2018-06-18,10.040000,10.060000,10.040000,10.060000,10.060000,55600
2018-06-19,10.070000,10.070000,10.030000,10.030000,10.030000,34900
2018-06-20,10.060000,10.065000,10.030000,10.050000,10.050000,122700
2018-06-21,10.040000,10.042000,10.025000,10.035000,10.035000,30200
2018-06-22,10.060000,10.060000,10.020000,10.030000,10.030000,10700
2018-06-25,10.030000,10.030000,9.992000,10.000000,10.000000,286500
2018-06-26,10.000000,10.030000,10.000000,10.030000,10.030000,45400
2018-06-27,10.036000,10.040000,10.010000,10.010000,10.010000,5200
2018-06-28,10.010000,10.010000,9.990000,10.010000,10.010000,82900
2018-06-29,10.010000,10.050000,9.990000,10.050000,10.050000,46800
2018-07-02,10.030000,10.040000,10.000000,10.030000,10.030000,8900
2018-07-03,10.010000,10.030000,10.000000,10.000000,10.000000,9700
2018-07-05,9.990000,10.020000,9.990000,10.000000,10.000000,138700
2018-07-06,10.000000,10.040000,10.000000,10.000000,10.000000,59000
2018-07-09,10.000000,10.020000,9.999000,10.000000,10.000000,103200
2018-07-10,10.030000,10.030000,9.990000,10.000000,10.000000,38500
2018-07-11,9.980000,10.010000,9.980000,9.990000,9.990000,6700
2018-07-12,9.990000,10.010000,9.990000,10.000000,10.000000,189700
2018-07-13,10.000000,10.000000,9.990000,10.000000,10.000000,2400
2018-07-16,9.990000,10.000000,9.965000,9.990000,9.990000,39500
2018-07-17,9.997000,9.997000,9.920000,9.960000,9.960000,397400
2018-07-18,9.960000,10.010000,9.960000,9.970000,9.970000,272700
2018-07-19,10.010000,10.010000,9.970000,9.980000,9.980000,41700
2018-07-20,9.970000,10.000000,9.970000,9.990000,9.990000,18700
2018-07-23,9.970000,10.000000,9.961000,9.970000,9.970000,40600
2018-07-24,10.000000,10.000000,9.940000,9.970000,9.970000,113600
2018-07-25,9.970000,9.980000,9.960000,9.960000,9.960000,57400
2018-07-26,9.970000,9.980000,9.960000,9.970000,9.970000,139700
2018-07-27,9.960000,9.980000,9.960000,9.970000,9.970000,28500
2018-07-30,9.920000,9.970000,9.920000,9.960000,9.960000,58200
2018-07-31,9.960000,10.000000,9.960000,10.000000,10.000000,44000
2018-08-01,10.000000,10.000000,9.940000,9.990000,9.990000,25200
2018-08-02,9.970000,9.990000,9.960000,9.960000,9.960000,2700
2018-08-03,9.970000,10.290000,9.970000,9.970000,9.970000,71400
2018-08-06,10.000000,10.015000,9.965000,9.970000,9.970000,10000
2018-08-07,9.970000,10.010000,9.950000,9.950000,9.950000,55500
2018-08-08,9.981000,9.981000,9.940000,9.950000,9.950000,92200
2018-08-09,9.940000,10.000000,9.940000,9.960000,9.960000,105500
2018-08-10,9.980000,9.980000,9.980000,9.980000,9.980000,200
2018-08-13,9.920000,9.990000,9.920000,9.990000,9.990000,5400
2018-08-14,9.990000,9.990000,9.960000,9.990000,9.990000,4200
2018-08-15,9.941000,9.990000,9.941000,9.950000,9.950000,6100
2018-08-16,9.940000,9.973000,9.940000,9.970000,9.970000,67600
2018-08-17,9.970000,9.970000,9.950000,9.950000,9.950000,14500
2018-08-20,9.940000,9.970000,9.940000,9.950000,9.950000,314600
2018-08-21,9.880000,9.973000,9.880000,9.950000,9.950000,35900
2018-08-22,9.950000,9.980000,9.950000,9.970000,9.970000,2800
2018-08-23,9.980000,10.000000,9.950000,10.000000,10.000000,37800
2018-08-24,9.980000,10.000000,9.960000,10.000000,10.000000,7000
2018-08-27,10.000000,10.000000,9.960000,9.980000,9.980000,29900
2018-08-28,9.930000,9.980000,9.930000,9.970000,9.970000,7500
2018-08-29,9.974000,9.980000,9.950000,9.960000,9.960000,239500
2018-08-30,9.950000,10.000000,9.950000,9.970000,9.970000,63700
2018-08-31,9.960000,10.000000,9.960000,9.970000,9.970000,36200
2018-09-04,9.950000,9.981000,9.950000,9.960000,9.960000,12400
2018-09-05,9.960000,10.000000,9.950000,9.960000,9.960000,362400
2018-09-06,9.960000,9.990000,9.960000,9.970000,9.970000,51500
2018-09-07,9.960000,9.968000,9.910000,9.910000,9.910000,1315600
2018-09-10,9.910000,9.930000,9.875000,9.890000,9.890000,164000
2018-09-11,9.870000,9.900000,9.830000,9.880000,9.880000,1345500
2018-09-12,9.870000,9.900000,9.870000,9.900000,9.900000,13200
2018-09-13,9.900000,9.919000,9.870000,9.900000,9.900000,278300
2018-09-14,9.910000,9.910000,9.870000,9.870000,9.870000,12300
2018-09-17,9.870000,9.881000,9.870000,9.880000,9.880000,98300
2018-09-18,9.870000,9.900000,9.870000,9.900000,9.900000,104200
2018-09-19,9.890000,9.930000,9.880000,9.890000,9.890000,85700
2018-09-20,9.900000,9.950000,9.870000,9.920000,9.920000,1779000
2018-09-21,9.920000,9.941000,9.900000,9.900000,9.900000,22400
2018-09-24,9.870000,9.940000,9.870000,9.900000,9.900000,12000
2018-09-25,9.900000,9.910000,9.900000,9.900000,9.900000,78800
2018-09-26,9.906000,9.940000,9.900000,9.940000,9.940000,27100
2018-09-27,9.934000,9.934000,9.900000,9.910000,9.910000,1399800
2018-09-28,9.900000,9.920000,9.900000,9.910000,9.910000,56400
2018-10-01,9.940000,9.960000,9.900000,9.920000,9.920000,49300
2018-10-02,9.910000,9.940000,9.910000,9.940000,9.940000,5200
2018-10-03,9.930000,9.930000,9.910000,9.910000,9.910000,33500
2018-10-04,9.910000,9.940000,9.910000,9.910000,9.910000,52500
2018-10-05,9.917000,9.960000,9.910000,9.920000,9.920000,7200
2018-10-08,9.920000,9.970000,9.910000,9.930000,9.930000,26100
2018-10-09,9.930000,9.930000,9.910000,9.910000,9.910000,7600
2018-10-10,9.910000,9.950000,9.910000,9.930000,9.930000,30700
2018-10-11,9.950000,9.970000,9.910000,9.930000,9.930000,11100
2018-10-12,9.970000,9.970000,9.905000,9.920000,9.920000,178700
2018-10-15,9.930000,9.940000,9.910000,9.930000,9.930000,6700
2018-10-16,9.950000,9.950000,9.910000,9.930000,9.930000,17000
2018-10-17,9.930000,9.940000,9.910000,9.940000,9.940000,4900
2018-10-18,9.940000,9.940000,9.920000,9.920000,9.920000,33000
2018-10-19,9.920000,9.960000,9.920000,9.930000,9.930000,80000
2018-10-22,9.940000,9.940000,9.920000,9.920000,9.920000,42500
2018-10-23,9.920000,9.950000,9.920000,9.930000,9.930000,13900
2018-10-24,9.930000,9.950000,9.920000,9.930000,9.930000,33400
2018-10-25,9.920000,9.950000,9.920000,9.920000,9.920000,83200
2018-10-26,9.920000,9.930000,9.920000,9.930000,9.930000,37100
2018-10-29,9.940000,9.950000,9.920000,9.920000,9.920000,171100
2018-10-30,9.940000,9.950000,9.920000,9.920000,9.920000,293300
2018-10-31,9.960000,9.960000,9.930000,9.950000,9.950000,60500
2018-11-01,9.940000,9.960000,9.930000,9.930000,9.930000,10200
2018-11-02,9.930000,9.948000,9.930000,9.930000,9.930000,20500
2018-11-05,9.930000,9.940000,9.930000,9.940000,9.940000,16200
2018-11-06,9.930000,9.960000,9.930000,9.960000,9.960000,15000
2018-11-07,9.970000,10.000000,9.940000,9.940000,9.940000,12200
2018-11-08,9.970000,10.000000,9.940000,9.940000,9.940000,42700
2018-11-09,9.952000,9.970000,9.940000,9.950000,9.950000,51200
2018-11-12,9.950000,9.980000,9.950000,9.980000,9.980000,1700
2018-11-13,9.968000,9.980000,9.940000,9.940000,9.940000,29900
2018-11-14,9.980000,9.980000,9.940000,9.960000,9.960000,16600
2018-11-15,9.940000,9.990000,9.940000,9.990000,9.990000,44800
2018-11-16,9.981000,9.990000,9.960000,9.990000,9.990000,22900
2018-11-19,10.000000,10.000000,9.950000,9.950000,9.950000,18900
2018-11-20,9.940000,9.990000,9.940000,9.970000,9.970000,43400
2018-11-21,9.940000,9.990000,9.940000,9.940000,9.940000,110000
2018-11-23,9.950000,10.000000,9.950000,10.000000,10.000000,400
2018-11-26,10.040000,10.040000,9.950000,9.990000,9.990000,22200
2018-11-27,9.960000,10.010000,9.940000,9.960000,9.960000,7700
2018-11-28,9.950000,9.980000,9.940000,9.960000,9.960000,10100
2018-11-29,9.940000,9.960000,9.940000,9.940000,9.940000,23900
2018-11-30,9.940000,9.970000,9.940000,9.950000,9.950000,5200
2018-12-03,9.980000,9.980000,9.940000,9.940000,9.940000,3100
2018-12-04,9.940000,9.950000,9.940000,9.950000,9.950000,1500
2018-12-06,9.950000,9.980000,9.940000,9.940000,9.940000,86500
2018-12-07,9.940000,9.990000,9.940000,9.940000,9.940000,412100
2018-12-10,9.940000,9.970000,9.940000,9.940000,9.940000,23700
2018-12-11,10.020000,10.020000,9.950000,9.980000,9.980000,3200
2018-12-12,9.972000,9.980000,9.950000,9.960000,9.960000,5500
2018-12-13,9.990000,10.000000,9.960000,10.000000,10.000000,23900
2018-12-14,9.960000,10.010000,9.950000,10.000000,10.000000,4800
2018-12-17,10.010000,10.010000,9.960000,9.969000,9.969000,12600
2018-12-18,9.960000,10.000000,9.950000,9.950000,9.950000,194100
2018-12-19,9.980000,9.990000,9.960000,9.990000,9.990000,41900
2018-12-20,9.971000,10.010000,9.970000,10.000000,10.000000,79800
2018-12-21,10.020000,10.040000,9.980000,9.980000,9.980000,275000
2018-12-24,9.961000,10.010000,9.960000,9.970000,9.970000,46800
2018-12-26,9.960000,10.000000,9.960000,10.000000,10.000000,117500
2018-12-27,9.980000,10.030000,9.980000,10.000000,10.000000,75600
2018-12-28,10.000000,10.010000,9.980000,10.000000,10.000000,96200
2018-12-31,10.030000,10.030000,9.990000,10.000000,10.000000,9300
2019-01-02,9.980000,10.030000,9.980000,10.020000,10.020000,32300
2019-01-03,10.019000,10.030000,9.990000,10.000000,10.000000,104600
2019-01-04,10.040000,10.040000,9.990000,10.040000,10.040000,305800
2019-01-07,10.090000,10.090000,10.022000,10.030000,10.030000,45200
2019-01-08,10.080000,10.100000,10.020000,10.040000,10.040000,47900
2019-01-09,10.090000,10.090000,10.030000,10.060000,10.060000,22200
2019-01-10,10.020000,10.070000,10.020000,10.040000,10.040000,45600
2019-01-11,10.040000,10.050000,10.030000,10.040000,10.040000,312400
2019-01-14,10.050000,10.050000,10.030000,10.030000,10.030000,18100
2019-01-15,10.033000,10.060000,10.030000,10.030000,10.030000,213900
2019-01-16,10.070000,10.080000,10.040000,10.060000,10.060000,35400
2019-01-17,10.040000,10.060000,10.030000,10.040000,10.040000,14300
2019-01-18,10.040000,10.060000,10.020000,10.060000,10.060000,127600
2019-01-22,10.060000,10.060000,10.020000,10.030000,10.030000,319800
2019-01-23,10.030000,10.070000,10.030000,10.060000,10.060000,23500
2019-01-24,10.040000,10.070000,10.040000,10.060000,10.060000,820600
2019-01-25,10.050000,10.090000,10.040000,10.050000,10.050000,2700
2019-01-28,10.040000,10.080000,10.040000,10.080000,10.080000,34000
2019-01-29,10.050000,10.080000,10.040000,10.050000,10.050000,23100
2019-01-30,10.069000,10.069000,10.069000,10.069000,10.069000,700
2019-01-31,10.060000,10.080000,10.050000,10.050000,10.050000,9700
2019-02-01,10.090000,10.100000,10.060000,10.100000,10.100000,14800
2019-02-04,10.099000,10.110000,10.060000,10.060000,10.060000,15000
2019-02-05,10.090000,10.090000,10.060000,10.090000,10.090000,1500
2019-02-06,10.070000,10.100000,10.070000,10.070000,10.070000,60800
2019-02-07,10.100000,10.140000,10.080000,10.090000,10.090000,52700
2019-02-08,10.120000,10.140000,10.080000,10.100000,10.100000,6200
2019-02-11,10.090000,10.110000,10.080000,10.080000,10.080000,10300
2019-02-12,10.120000,10.120000,10.090000,10.090000,10.090000,105100
2019-02-13,10.100000,10.105000,10.100000,10.100000,10.100000,51600
2019-02-14,10.070000,10.120000,10.070000,10.090000,10.090000,177300
2019-02-15,10.100000,10.109000,10.100000,10.100000,10.100000,20100
2019-02-19,10.090000,10.140000,10.090000,10.100000,10.100000,428400
2019-02-20,10.110000,10.150000,10.100000,10.140000,10.140000,257500
2019-02-21,10.120000,10.190000,10.100000,10.180000,10.180000,36600
2019-02-22,10.140000,10.168000,10.120000,10.160000,10.160000,2100
2019-02-25,10.120000,10.170000,10.105000,10.110000,10.110000,18900
2019-02-26,10.110000,10.130000,10.110000,10.130000,10.130000,400
2019-02-27,10.150000,10.150000,10.100000,10.110000,10.110000,42900
2019-02-28,10.110000,10.120000,10.110000,10.120000,10.120000,13500
2019-03-01,10.100000,10.130000,10.100000,10.110000,10.110000,38100
2019-03-04,10.110000,10.160000,10.110000,10.140000,10.140000,30000
2019-03-05,10.160000,10.160000,10.110000,10.130000,10.130000,3900
2019-03-06,10.120000,10.150000,10.110000,10.150000,10.150000,27000
2019-03-07,10.170000,10.170000,10.110000,10.110000,10.110000,447500
2019-03-08,10.140000,10.150000,10.125000,10.125000,10.125000,6000
2019-03-11,10.120000,10.160000,10.120000,10.140000,10.140000,93300
2019-03-12,10.150000,10.150000,10.130000,10.140000,10.140000,1318200
2019-03-13,10.140000,10.140000,10.140000,10.140000,10.140000,5000
2019-03-14,10.144000,10.150000,10.140000,10.140000,10.140000,176800
2019-03-15,10.130000,10.140000,10.130000,10.130000,10.130000,158300
2019-03-18,10.120000,10.141000,10.120000,10.141000,10.141000,34400
2019-03-19,10.150000,10.150000,10.140000,10.150000,10.150000,247400
2019-03-20,10.140000,10.145000,10.130000,10.140000,10.140000,2900
2019-03-21,10.140000,10.180000,10.140000,10.180000,10.180000,269700
2019-03-22,10.170000,10.170000,10.165000,10.170000,10.170000,107000
2019-03-25,10.180000,10.180000,10.150000,10.170000,10.170000,66300
2019-03-26,10.170000,10.190000,10.160000,10.160000,10.160000,205900
2019-03-27,10.180000,10.190000,10.170000,10.170000,10.170000,43500
2019-03-28,10.190000,10.190000,10.160000,10.190000,10.190000,2300
2019-03-29,10.190000,10.190000,10.165000,10.190000,10.190000,9900
2019-04-01,10.168000,10.190000,10.168000,10.190000,10.190000,116300
2019-04-02,10.200000,10.220000,10.195000,10.205000,10.205000,115600
2019-04-03,10.200000,10.210000,10.190000,10.190000,10.190000,47800
2019-04-04,10.180000,10.210000,10.180000,10.210000,10.210000,356500
2019-04-05,10.220000,10.223000,10.200000,10.200000,10.200000,63400
2019-04-08,10.240000,10.240000,10.190000,10.195000,10.195000,5000
2019-04-09,10.180000,10.230000,10.180000,10.200000,10.200000,19800
2019-04-10,10.220000,10.220000,10.180000,10.190000,10.190000,2100
2019-04-11,10.192000,10.230000,10.190000,10.220000,10.220000,24400
2019-04-12,10.240000,10.240000,10.200000,10.240000,10.240000,526300
2019-04-15,10.220000,10.250000,10.210000,10.230000,10.230000,29600
2019-04-16,10.200000,10.250000,10.200000,10.230000,10.230000,94300
2019-04-17,10.240000,10.240000,10.230000,10.230000,10.230000,1500
2019-04-18,10.240000,10.270000,10.235000,10.270000,10.270000,29700
2019-04-22,10.270000,10.270000,10.230000,10.230000,10.230000,16200
2019-04-23,10.230000,10.250000,10.230000,10.230000,10.230000,77900
2019-04-24,10.237000,10.250000,10.220000,10.240000,10.240000,1326900
2019-04-25,10.240000,10.250000,10.230000,10.250000,10.250000,27600
2019-04-26,10.250000,10.250000,10.240000,10.250000,10.250000,8700
2019-04-29,10.270000,10.270000,10.230000,10.240000,10.240000,30500
2019-04-30,10.240000,10.350000,10.230000,10.230000,10.230000,2262800
2019-05-01,10.240000,10.271000,10.230000,10.270000,10.270000,4604800
